k,budget_level,cost_profile,algorithm,arm_regime,n_sims,ecological_richness_mean,ecological_richness_sd,feasible_richness_mean,feasible_richness_sd,experienced_richness_mean,experienced_richness_sd,unexplored_options_mean,unexplored_options_sd,unaffordable_options_mean,unaffordable_options_sd,conversion_feasible_ecological_mean,conversion_feasible_ecological_sd,conversion_experienced_feasible_mean,conversion_experienced_feasible_sd,conversion_experienced_ecological_mean,conversion_experienced_ecological_sd,choice_entropy_mean,choice_entropy_sd,entropy_over_feasible_max_mean,entropy_over_feasible_max_sd,entropy_over_ecological_max_mean,entropy_over_ecological_max_sd,explore_prop_mean,explore_prop_sd,switching_rate_mean,switching_rate_sd,top_arm_concentration_mean,top_arm_concentration_sd,avg_reward_mean,avg_reward_sd,avg_feasible_time_cost_mean,avg_feasible_time_cost_sd,avg_feasible_money_cost_mean,avg_feasible_money_cost_sd,early_discovery_rate_mean,early_discovery_rate_sd,middle_discovery_rate_mean,middle_discovery_rate_sd,late_discovery_rate_mean,late_discovery_rate_sd,novelty_decay_mean,novelty_decay_sd
100,generous,high,egreedy_0.5,flowing,30,100.0,0.0,90.76666666666667,3.1057294723712747,90.56666666666666,3.1904370999737464,9.433333333333334,3.1904370999737464,9.233333333333333,3.1057294723712747,0.9076666666666666,0.03105729472371274,0.9978000247188233,0.008627860890076049,0.9056666666666666,0.03190437099973746,2.717915417574939,0.10409298656905673,0.6028320622839205,0.019324675487499478,0.5901878340662843,0.022603504835885326,0.4528333333333333,0.01595218549986873,0.6681742043551089,0.03263065841471719,0.5466666666666666,0.023781411975649275,0.904,0.02501332977967281,0.46511131938707523,0.014375352942624958,0.4649342976750701,0.016318836857817393,0.5266666666666667,0.06268084945889685,0.47800000000000004,0.07400000000000001,0.28600000000000003,0.11362511459473502,0.24066666666666667,0.16045629380682525
100,generous,high,thompson,fixed,30,100.0,0.0,91.0,2.780887148615228,67.4,4.1681330752908226,32.6,4.1681330752908226,9.0,2.780887148615228,0.91,0.027808871486152284,0.7404356738870741,0.035253284878428194,0.674,0.041681330752908224,3.946696155311454,0.08067240438183108,0.8749967214446813,0.015375389142006236,0.8570141810002719,0.01751779003244848,0.337,0.020840665376454112,0.9735343383584589,0.011454151421962322,0.061,0.01374772708486752,0.9036666666666667,0.018616002673924277,0.4615407023295268,0.017654968549950266,0.4608588075572886,0.017754444646218632,0.6786666666666666,0.05817979794472381,0.25066666666666665,0.05284778982028377,0.128,0.046072406781789324,0.5506666666666666,0.08528123409571937
100,generous,high,thompson,flowing,30,100.0,0.0,90.6,2.009975124224178,60.266666666666666,4.335384130103762,39.733333333333334,4.335384130103762,9.4,2.009975124224178,0.906,0.02009975124224178,0.6649882157744242,0.04245647366484153,0.6026666666666667,0.04335384130103762,3.719133268510242,0.12858368959793942,0.8252681899068184,0.026207023846791338,0.8075995279884014,0.027921593427572822,0.30133333333333334,0.02167692065051881,0.9477386934673367,0.019139506676161735,0.09033333333333333,0.03076614300746123,0.8981666666666667,0.0237516081326905,0.46558812470953825,0.01943452735772061,0.46486799387550487,0.019644936024592705,0.372,0.05576139644353729,0.33133333333333337,0.052582210764562654,0.19533333333333333,0.0533374998372523,0.17666666666666667,0.08166326523528734
100,generous,high,ucb,fixed,30,100.0,0.0,91.33333333333333,3.3099177566150426,91.33333333333333,3.3099177566150426,8.666666666666666,3.3099177566150426,8.666666666666666,3.3099177566150426,0.9133333333333333,0.03309917756615042,1.0,0.0,0.9133333333333333,0.03309917756615042,4.499749257879968,0.0402616848304512,0.9968698961703808,0.000847506197628954,0.9771081363227612,0.008742713776996397,0.45666666666666667,0.01654958878307521,0.9998324958123953,0.0009020376561364367,0.015,0.0,0.9003333333333333,0.020491190519071587,0.46248047473118153,0.02072626622633934,0.46327688209490314,0.020708895922390117,1.0,0.0,0.32666666666666666,0.06619835513230085,0.0,0.0,1.0,0.0
100,generous,high,ucb,flowing,30,100.0,0.0,90.53333333333333,2.9970355723985365,90.53333333333333,2.9970355723985365,9.466666666666667,2.9970355723985365,9.466666666666667,2.9970355723985365,0.9053333333333333,0.029970355723985365,1.0,0.0,0.9053333333333333,0.029970355723985365,4.490018095285372,0.03645580057099748,0.9966307324457813,0.0007969174540484083,0.974995041214093,0.007916276510674813,0.45266666666666666,0.014985177861992683,0.9968174204355109,0.00557816609894362,0.015,0.0,0.9025000000000001,0.020483733383671397,0.466507015276365,0.021397762308260508,0.46762982954021504,0.021423705222622984,0.7926666666666666,0.11081315605809426,0.6226666666666667,0.10503755941989935,0.0,0.0,0.7926666666666666,0.11081315605809426
100,generous,low,egreedy_0.1,fixed,30,100.0,0.0,99.86666666666666,0.339934634239519,20.166666666666668,4.000694384173272,79.83333333333333,4.000694384173272,0.13333333333333333,0.339934634239519,0.9986666666666667,0.003399346342395193,0.20191919191919191,0.04004005238916412,0.20166666666666666,0.04000694384173272,0.6062355030044946,0.12325242308438988,0.13167785780079214,0.026768123387326072,0.1316423668443471,0.02676392361337775,0.10083333333333333,0.02000347192086636,0.183249581239531,0.03643899510398625,0.9025,0.019906029237394384,0.8973333333333333,0.020564262420249585,0.2506213171427459,0.01701789890643079,0.24959145676856856,0.017740723726729527,0.11466666666666667,0.04287449384216941,0.09733333333333333,0.039237170585499095,0.09,0.033763886032268264,0.024666666666666667,0.056493854139681034
100,generous,low,egreedy_0.1,flowing,30,100.0,0.0,99.83333333333333,0.37267799624996495,21.133333333333333,4.674279504788828,78.86666666666666,4.674279504788828,0.16666666666666666,0.37267799624996495,0.9983333333333333,0.003726779962499653,0.21162962962962964,0.04668362055447534,0.21133333333333335,0.04674279504788828,0.6429080867350365,0.15686317350134088,0.13964974298482555,0.03407363169633452,0.13960571722000178,0.034062405332732366,0.10566666666666667,0.02337139752394414,0.1884422110552764,0.042018184236552535,0.8956666666666667,0.027560035478125862,0.9003333333333333,0.01657977348726119,0.24946670580315175,0.014462527771209677,0.24945960652570198,0.01418287445448307,0.11266666666666666,0.04146752410689063,0.09,0.047539457296018856,0.10200000000000001,0.044527145278657455,0.010666666666666665,0.05650565360111224
100,generous,low,egreedy_0.5,fixed,30,100.0,0.0,99.93333333333334,0.24944382578492943,97.16666666666667,3.697596817153301,2.8333333333333335,3.697596817153301,0.06666666666666667,0.24944382578492943,0.9993333333333333,0.0024944382578492965,0.9723333333333333,0.03738835231577996,0.9716666666666667,0.03697596817153301,2.8986769262760146,0.10298219548308969,0.6295327717815198,0.022401945322035877,0.629439696950976,0.022362299616293924,0.48583333333333334,0.018487984085766504,0.7197654941373535,0.02528203690211704,0.5161666666666667,0.01842477197205498,0.8988333333333334,0.026822979368858763,0.2511802120491287,0.015259992448187909,0.2527581488634665,0.01371398836324326,0.512,0.07259017380701974,0.51,0.06276941930590087,0.4246666666666667,0.09347845859994816,0.08733333333333333,0.14306020488669177
100,generous,low,egreedy_0.5,flowing,30,100.0,0.0,99.9,0.3,97.5,4.031128874149275,2.5,4.031128874149275,0.1,0.3,0.999,0.0030000000000000027,0.9759629629629629,0.039932947943840176,0.975,0.04031128874149274,2.9043708983603445,0.11087966106823118,0.6308108096516,0.0240023040585478,0.6306761272791439,0.024077212478617827,0.4875,0.02015564437074637,0.7212730318257956,0.030003362053678245,0.5156666666666667,0.019396448701301545,0.9021666666666667,0.01952277871843272,0.2505173684716461,0.013409050028979233,0.2498193838719719,0.01215253053615928,0.522,0.07700216447174282,0.506,0.06047589051294188,0.43133333333333335,0.09684122170967394,0.09066666666666666,0.15202923695424142
100,generous,low,thompson,fixed,30,100.0,0.0,99.86666666666666,0.339934634239519,72.23333333333333,2.7890659527678596,27.766666666666666,2.7890659527678596,0.13333333333333333,0.339934634239519,0.9986666666666667,0.003399346342395193,0.7232895622895623,0.027582363552220237,0.7223333333333333,0.027890659527678614,4.017427049297161,0.060088496086311574,0.8726284412932948,0.013121003765995334,0.87237319947931,0.013048051138075119,0.36116666666666664,0.013945329763839307,0.9804020100502513,0.012264463991950062,0.0595,0.015019431857874431,0.904,0.018991226044325505,0.2517784786746294,0.018841886638488275,0.2539383963514127,0.015903181408280082,0.6913333333333334,0.07074523933727901,0.292,0.054061693153902114,0.15333333333333335,0.050684207489995234,0.538,0.09910936719940587
100,generous,low,thompson,flowing,30,100.0,0.0,99.8,0.4,62.766666666666666,3.930083403129704,37.233333333333334,3.930083403129704,0.2,0.4,0.998,0.0040000000000000036,0.6289292929292929,0.039376725929289536,0.6276666666666667,0.03930083403129705,3.7751921964046535,0.10614372219803486,0.8201264980093357,0.022910033767374754,0.819772569511379,0.023048816419639115,0.31383333333333335,0.019650417015648524,0.9522613065326633,0.01598327029543082,0.0905,0.028703948625000475,0.9016666666666667,0.015828946760778357,0.2538574497825514,0.014606489652015248,0.25431518293626715,0.015220723192677546,0.396,0.05301572093885611,0.3353333333333333,0.06864077181643251,0.20866666666666667,0.046671428328499034,0.18733333333333332,0.07650417563041176
100,generous,low,ucb,fixed,30,100.0,0.0,99.9,0.3,99.9,0.3,0.1,0.3,0.1,0.3,0.999,0.0030000000000000027,1.0,0.0,0.999,0.0030000000000000027,4.603953790663765,0.0036491859729733457,0.9999540029975563,0.00013799100733012936,0.9997358631114162,0.0007924106657505647,0.4995,0.0015000000000000013,1.0,0.0,0.0105,0.0014999999999999998,0.897,0.021548395145192,0.2512780063552061,0.01557275170777769,0.24918255500669614,0.017401477270016657,1.0,0.0,0.498,0.006000000000000005,0.0,0.0,1.0,0.0
100,generous,low,ucb,flowing,30,100.0,0.0,99.86666666666666,0.339934634239519,99.86666666666666,0.339934634239519,0.13333333333333333,0.339934634239519,0.13333333333333333,0.339934634239519,0.9986666666666667,0.003399346342395193,1.0,0.0,0.9986666666666667,0.003399346342395193,4.603548325555657,0.004134948996648925,0.9999386706634085,0.00015635974201703436,0.9996478174818884,0.0008978927660980399,0.49933333333333335,0.0016996731711975965,0.9988274706867671,0.0021253898727721233,0.010666666666666666,0.0016996731711975946,0.899,0.019849433241279225,0.2520400123271741,0.014973298958577375,0.25190270479044147,0.015060060557675954,0.9013333333333333,0.059985183355743966,0.67,0.07776031550004582,0.0,0.0,0.9013333333333333,0.059985183355743966
100,moderate,high,egreedy_0.1,fixed,30,100.0,0.0,52.266666666666666,4.739432689913659,20.433333333333334,4.088058490557862,79.56666666666666,4.088058490557862,47.733333333333334,4.739432689913659,0.5226666666666666,0.047394326899136585,0.39271186422293314,0.08100131276937163,0.20433333333333334,0.04088058490557862,0.6162603274159668,0.1258405463123707,0.15585342063481658,0.031313960435939654,0.1338192298063228,0.0273259274315766,0.10216666666666667,0.02044029245278931,0.1829145728643216,0.038785810756197796,0.9008333333333334,0.020415816308821843,0.8955,0.02314267342666647,0.35324085203160954,0.016003122718144806,0.35233382894237114,0.01680787717339564,0.116,0.045136829012828686,0.1,0.034641016151377546,0.09533333333333334,0.04088466161723191,0.020666666666666667,0.064803977930028
100,moderate,high,egreedy_0.1,flowing,30,100.0,0.0,53.1,5.8329523685123075,19.7,4.251666339997374,80.3,4.251666339997374,46.9,5.8329523685123075,0.531,0.05832952368512307,0.37161387374400107,0.07225446627661423,0.197,0.04251666339997374,0.5954132198334324,0.13485944181855472,0.14980422333057905,0.03214217029894225,0.12929233791295375,0.029284355707175472,0.0985,0.02125833169998687,0.17671691792294808,0.03651629707971799,0.904,0.022188585654190168,0.8995,0.016948451256678307,0.35506561126985364,0.012511218284510945,0.35640788383932953,0.011953263007417968,0.114,0.041036569057366384,0.09666666666666666,0.04384315479321969,0.08733333333333333,0.04966107351056985,0.02666666666666667,0.06415259585983685
100,moderate,high,egreedy_0.5,fixed,30,100.0,0.0,51.9,3.918758306742924,51.9,3.918758306742924,48.1,3.918758306742924,48.1,3.918758306742924,0.519,0.03918758306742923,1.0,0.0,0.519,0.03918758306742923,1.584326469812515,0.1292991339255766,0.4009988141178571,0.025452905333990458,0.344032121686417,0.02807695018937373,0.2595,0.019593791533714613,0.38123953098827473,0.0300594187047573,0.7413333333333333,0.02287405128573036,0.9031666666666667,0.024949393223527957,0.35309662494933713,0.012542809892202252,0.3532798873841955,0.012031542584546622,0.5226666666666666,0.0672772043282286,0.2653333333333333,0.09945629972784809,0.0,0.0,0.5226666666666666,0.0672772043282286
100,moderate,high,egreedy_0.5,flowing,30,100.0,0.0,54.13333333333333,4.208985098043892,54.13333333333333,4.208985098043892,45.86666666666667,4.208985098043892,45.86666666666667,4.208985098043892,0.5413333333333333,0.04208985098043892,1.0,0.0,0.5413333333333333,0.04208985098043892,1.6515155022689065,0.1303283729697864,0.41362386734032663,0.02509929348391323,0.3586220347065317,0.028300446608103567,0.27066666666666667,0.02104492549021946,0.41289782244556117,0.03173088200892583,0.73,0.023130067012440768,0.9046666666666667,0.020121851030382096,0.35033020997233366,0.017923456255257784,0.3518823929064692,0.020133948338071337,0.45333333333333337,0.052746774519606625,0.39,0.06444636012478387,0.0,0.0,0.45333333333333337,0.052746774519606625
100,moderate,high,thompson,fixed,30,100.0,0.0,52.333333333333336,5.641118880348315,45.46666666666667,4.863012326623169,54.53333333333333,4.863012326623169,47.666666666666664,5.641118880348315,0.5233333333333333,0.05641118880348315,0.8703030207549053,0.04689985198065958,0.45466666666666666,0.0486301232662317,3.517731361286532,0.13818894164465303,0.8900456277666748,0.01927405715026999,0.7638656595123775,0.030007347408161637,0.22733333333333333,0.02431506163311585,0.9606365159128978,0.018444485381528684,0.091,0.026407069760451145,0.8953333333333333,0.022283526551144378,0.34880771849627984,0.018824631493184283,0.352866994171437,0.019539585576605137,0.56,0.0511207720338155,0.13933333333333334,0.05691709370264399,0.051333333333333335,0.02667499869832341,0.5086666666666667,0.05625734519943942
100,moderate,high,thompson,flowing,30,100.0,0.0,52.63333333333333,5.369564435056369,40.9,4.9217205663602375,59.1,4.9217205663602375,47.36666666666667,5.369564435056369,0.5263333333333333,0.05369564435056368,0.7791605036709801,0.07271110368527821,0.409,0.04921720566360237,3.2700472441719377,0.17972638566733456,0.8263907700001238,0.04297113821328616,0.710081736853404,0.039027088773869546,0.2045,0.024608602831801184,0.8996649916247906,0.03112559550882983,0.12833333333333333,0.04635610950984658,0.899,0.022412793965352333,0.35205104207203497,0.016866656737078673,0.35276310329993266,0.01388132279106345,0.2826666666666667,0.05697562831792399,0.20333333333333334,0.07377141873532203,0.124,0.04454211490264017,0.15866666666666668,0.07948724565754069
100,moderate,high,ucb,fixed,30,100.0,0.0,53.6,4.13602063179896,53.6,4.13602063179896,46.4,4.13602063179896,46.4,4.13602063179896,0.536,0.04136020631798959,1.0,0.0,0.536,0.04136020631798959,3.9705653958284755,0.07771901654521503,0.9980267572848225,0.000762215009223944,0.8621973207221538,0.016876470012267206,0.268,0.020680103158994795,0.9998324958123953,0.0009020376561364367,0.021,0.0020000000000000005,0.8998333333333334,0.018279466318492164,0.3467076248255704,0.017742122348519147,0.34857304502452674,0.016453173993559608,0.9893333333333333,0.031297852251481344,0.0,0.0,0.0,0.0,0.9893333333333333,0.031297852251481344
100,moderate,high,ucb,flowing,30,100.0,0.0,52.53333333333333,5.07761973982123,52.53333333333333,5.07761973982123,47.46666666666667,5.07761973982123,47.46666666666667,5.07761973982123,0.5253333333333333,0.050776197398212305,1.0,0.0,0.5253333333333333,0.050776197398212305,3.950008302492072,0.09493841368393037,0.998297010152213,0.0009579516174040413,0.8577334046221687,0.020615614591789556,0.26266666666666666,0.025388098699106153,0.942713567839196,0.0282660524832668,0.021833333333333333,0.003287180487219337,0.9013333333333333,0.022095751225568748,0.34537836399387195,0.018078698369022154,0.3451807982409441,0.01806159080451953,0.4826666666666667,0.09476051685990088,0.3373333333333333,0.10478337442340534,0.0,0.0,0.4826666666666667,0.09476051685990088
100,moderate,low,egreedy_0.1,fixed,30,100.0,0.0,94.66666666666667,2.0548046676563256,21.8,4.445222154178574,78.2,4.445222154178574,5.333333333333333,2.0548046676563256,0.9466666666666667,0.020548046676563236,0.23057817480197115,0.0480876185430538,0.218,0.044452221541785734,0.6575368235483049,0.13714528820627936,0.14453735238075144,0.030241252098382635,0.14278230705761047,0.029780720943509118,0.109,0.022226110770892867,0.19581239530988276,0.04046153713128236,0.8941666666666667,0.022326491489309805,0.8988333333333334,0.020521668764720124,0.22929625650089264,0.012149812286158688,0.23067371060318276,0.011006184795278259,0.11133333333333334,0.04088466161723191,0.10933333333333334,0.043430659933072886,0.098,0.04657610259922285,0.013333333333333334,0.06203941399536982
100,moderate,low,egreedy_0.1,flowing,30,100.0,0.0,94.1,2.5079872407968904,20.266666666666666,2.8276413413931327,79.73333333333333,2.8276413413931327,5.9,2.5079872407968904,0.941,0.025079872407968887,0.21533246083641355,0.029141439770110075,0.20266666666666666,0.028276413413931327,0.6063013764727332,0.09302511133319492,0.1334016032217474,0.020260724715124738,0.13165667108622706,0.0202001462652211,0.10133333333333333,0.014138206706965663,0.18174204355108878,0.02427655244122561,0.9026666666666667,0.015423647068345713,0.8971666666666667,0.01711156204312032,0.23169180968760344,0.012778292392890363,0.23048015058304114,0.013029016064337255,0.10866666666666666,0.04695624440784089,0.09666666666666666,0.04444722213542209,0.10133333333333333,0.04161196409153929,0.007333333333333334,0.07650417563041176
100,moderate,low,egreedy_0.5,fixed,30,100.0,0.0,94.4,2.537715508089904,93.53333333333333,3.08472941366914,6.466666666666667,3.08472941366914,5.6,2.537715508089904,0.944,0.025377155080899022,0.9909427563754748,0.024151712743149013,0.9353333333333333,0.030847294136691385,2.799707341752824,0.08792942849945982,0.615651770294218,0.01724378146702179,0.6079487247336365,0.01909363279711096,0.4676666666666667,0.015423647068345692,0.7011725293132328,0.02739295289348025,0.5335,0.016286497474902337,0.9025,0.01856295594277306,0.22987765030153,0.01270502827245048,0.23064459217942945,0.014031427693082863,0.52,0.06831300510639732,0.498,0.06539113089708727,0.32666666666666666,0.1258923702568543,0.19333333333333333,0.17650936393164968
100,moderate,low,egreedy_0.5,flowing,30,100.0,0.0,94.4,2.3888630489558556,93.5,2.8489764243788795,6.5,2.8489764243788795,5.6,2.3888630489558556,0.944,0.023888630489558537,0.9905593475759551,0.021466125168314275,0.9349999999999999,0.028489764243788778,2.8056230180514405,0.09190688789359541,0.6169434068857423,0.01812311099055692,0.609233297520244,0.01995732713054463,0.46749999999999997,0.014244882121894389,0.6953098827470687,0.026030064522384,0.532,0.01768238294649979,0.902,0.022494443758404,0.23016854226305988,0.014006140676533685,0.22988706192622346,0.012989325136618435,0.5113333333333333,0.08011380793734761,0.504,0.05851495535331118,0.35733333333333334,0.11772661362476862,0.154,0.18214646121551012
100,moderate,low,thompson,fixed,30,100.0,0.0,94.1,2.1809783737274118,68.9,4.16613329919563,31.1,4.16613329919563,5.9,2.1809783737274118,0.941,0.02180978373727409,0.7323033901657848,0.04297040050241105,0.689,0.0416613329919563,3.959510613373678,0.07627913273958578,0.8713655428298631,0.016802502157427228,0.8597968052127741,0.01656380321658389,0.3445,0.02083066649597815,0.9807370184254607,0.008416981257220173,0.060333333333333336,0.01384035966135113,0.8981666666666667,0.017343746871871606,0.22975660937334963,0.014035995962965337,0.2304350226491472,0.014250627893807563,0.6613333333333333,0.053149683807985994,0.2773333333333333,0.04864383025854587,0.15933333333333333,0.04210568713236834,0.502,0.074
100,moderate,low,thompson,flowing,30,100.0,0.0,93.56666666666666,2.417758374105145,61.36666666666667,3.9198922887696233,38.63333333333333,3.9198922887696233,6.433333333333334,2.417758374105145,0.9356666666666666,0.02417758374105143,0.6562345648288945,0.04418319947837868,0.6136666666666667,0.03919892288769624,3.7467201061940996,0.09991844151386098,0.825615955949028,0.02312980432357072,0.8135899336780316,0.021697013894921305,0.30683333333333335,0.01959946144384812,0.948073701842546,0.015093976986356868,0.09616666666666666,0.028333823525171387,0.9053333333333333,0.021522597943143904,0.23345653741520547,0.014999886678227992,0.2312295003345621,0.015094901121406445,0.3913333333333333,0.047239343301485,0.32933333333333337,0.06826093725957443,0.20666666666666667,0.04742245131674331,0.18466666666666667,0.07074523933727901
100,moderate,low,ucb,fixed,30,100.0,0.0,93.6,3.0506829836393465,93.6,3.0506829836393465,6.4,3.0506829836393465,6.4,3.0506829836393465,0.9359999999999999,0.03050682983639345,1.0,0.0,0.9359999999999999,0.03050682983639345,4.5273208852313225,0.03710836517295193,0.9975313889786177,0.0009659801970808325,0.9830952391306542,0.008057979113531913,0.46799999999999997,0.015253414918196725,0.9998324958123953,0.0009020376561364367,0.015,0.0,0.9005,0.027060118255469636,0.23469163680945704,0.013623622775379655,0.2339192885951333,0.012105806560651234,1.0,0.0,0.372,0.061013659672786935,0.0,0.0,1.0,0.0
100,moderate,low,ucb,flowing,30,100.0,0.0,93.5,2.202271554554524,93.5,2.202271554554524,6.5,2.202271554554524,6.5,2.202271554554524,0.935,0.022022715545545215,1.0,0.0,0.935,0.022022715545545215,4.526104489906999,0.026788328218529465,0.9974453327611863,0.0006860629373015966,0.9828311022420707,0.0058170115623602525,0.4675,0.011011357772772607,0.997319932998325,0.0038343461113097524,0.015,0.0,0.9053333333333333,0.01910206504252588,0.23282705859704833,0.011788162242879353,0.2322556907223998,0.013555849278235766,0.8733333333333333,0.09399763590407768,0.5933333333333334,0.10612361764575415,0.0,0.0,0.8733333333333333,0.09399763590407768
100,tight,high,egreedy_0.1,fixed,30,100.0,0.0,19.033333333333335,4.135080275990889,18.466666666666665,3.964284999284935,81.53333333333333,3.964284999284935,80.96666666666667,4.135080275990889,0.19033333333333333,0.04135080275990889,0.973542539332013,0.062130995518198014,0.18466666666666667,0.039642849992849345,0.5567531077627311,0.12273491433014039,0.18878449361337374,0.02956586113779454,0.12089740124192032,0.026651548015224156,0.09233333333333334,0.019821424996424673,0.16448911222780568,0.03724322927780888,0.91,0.020534523775015252,0.9001666666666667,0.021388600286653226,0.2282310050530198,0.015808666594404018,0.22239782403575598,0.019606368397499352,0.14133333333333334,0.044701478971307225,0.09266666666666666,0.05525295366664925,0.046,0.04651881339845203,0.09533333333333334,0.07186716140831562
100,tight,high,egreedy_0.1,flowing,30,100.0,0.0,18.7,3.698197759269597,16.766666666666666,2.9516473743017175,83.23333333333333,2.9516473743017175,81.3,3.698197759269597,0.187,0.03698197759269597,0.9110751516472341,0.13163217701556837,0.16766666666666666,0.029516473743017173,0.5631038760867034,0.1433354252695722,0.19398272884881754,0.04858377129772923,0.12227645306139388,0.031124892127915558,0.08383333333333333,0.014758236871508587,0.1527638190954774,0.02994345262252445,0.8975,0.04895150661624218,0.8975,0.0202381652659853,0.23233786149596217,0.0186118335044199,0.23543962204237662,0.0188068604656774,0.1,0.03687817782917155,0.08666666666666667,0.03663635110409089,0.06466666666666666,0.0475207556991913,0.035333333333333335,0.06443256595507861
100,tight,high,egreedy_0.5,fixed,30,100.0,0.0,17.333333333333332,3.76238694920599,17.333333333333332,3.76238694920599,82.66666666666667,3.76238694920599,82.66666666666667,3.76238694920599,0.17333333333333334,0.0376238694920599,1.0,0.0,0.17333333333333334,0.0376238694920599,0.543544758090817,0.14952661221391506,0.18948609093104105,0.03886712217933259,0.11802924455313984,0.03246929129109534,0.08666666666666667,0.01881193474602995,0.12529313232830822,0.03222703955461638,0.9108333333333334,0.027113444799377467,0.8943333333333333,0.02178429607665936,0.2264448251502174,0.021685411639513343,0.22653078404865667,0.020203045067794613,0.34400000000000003,0.07328483244619358,0.0,0.0,0.0,0.0,0.34400000000000003,0.07328483244619358
100,tight,high,egreedy_0.5,flowing,30,100.0,0.0,19.333333333333332,5.362420680584054,19.333333333333332,5.362420680584054,80.66666666666667,5.362420680584054,80.66666666666667,5.362420680584054,0.19333333333333333,0.05362420680584055,1.0,0.0,0.19333333333333333,0.05362420680584055,0.6474070597495064,0.1881929784057384,0.21861092429891965,0.051538120750414945,0.14058265679720972,0.040865586027275004,0.09666666666666666,0.026812103402920274,0.16733668341708544,0.04470479343346441,0.8836666666666667,0.04915847389367937,0.8991666666666667,0.02436128531548002,0.22146535561657513,0.01955669954789095,0.22463488832072026,0.016850270974112538,0.17866666666666667,0.05084180257316698,0.11733333333333333,0.05697562831792399,0.0,0.0,0.17866666666666667,0.05084180257316698
100,tight,high,thompson,fixed,30,100.0,0.0,18.566666666666666,4.160795864041184,18.233333333333334,3.930083403129704,81.76666666666667,3.930083403129704,81.43333333333334,4.160795864041184,0.18566666666666667,0.04160795864041184,0.9848025838895405,0.032353990188999274,0.18233333333333335,0.03930083403129704,2.46614242179646,0.2796931364200676,0.8504523071635908,0.039241546197539716,0.535516022686862,0.06073459288672439,0.09116666666666667,0.01965041701564852,0.8314907872696817,0.06068739363068275,0.21866666666666668,0.07794157355923019,0.8971666666666667,0.018059315847752635,0.2322463655063802,0.020914039462952644,0.22825945581037427,0.020978829504386634,0.2946666666666667,0.05264556539306569,0.02666666666666667,0.02328566559543064,0.010666666666666666,0.015260697523012796,0.28400000000000003,0.050701742244884114
100,tight,high,thompson,flowing,30,100.0,0.0,19.0,3.777124126457412,18.1,3.340159676821853,81.9,3.340159676821853,81.0,3.777124126457412,0.19,0.03777124126457412,0.9564616441698821,0.04620932124620976,0.181,0.03340159676821853,2.4051060997293634,0.24720295417428442,0.8215583129617476,0.0458314646435115,0.5222621537521572,0.05367943945403707,0.0905,0.016700798384109265,0.744891122278057,0.06934774515968233,0.23116666666666666,0.0766994495127283,0.8956666666666667,0.018651779778050392,0.22664169397979686,0.017280385617793752,0.22773814676604867,0.019512144612894983,0.132,0.04721581655900206,0.116,0.039123735336323226,0.028,0.022271057451320086,0.104,0.051742954431819345
100,tight,high,ucb,fixed,30,100.0,0.0,20.2,3.7982452088650973,20.2,3.7982452088650973,79.8,3.7982452088650973,79.8,3.7982452088650973,0.202,0.03798245208865097,1.0,0.0,0.202,0.03798245208865097,2.9740717859894232,0.19975307135494536,0.9956984697900291,0.0016992613646661405,0.6458114827196777,0.04337582831633964,0.101,0.018991226044325484,0.9979899497487437,0.003070402475682318,0.06283333333333334,0.015148340576519339,0.8888333333333334,0.0232623921574908,0.22200197114342893,0.016791258519223196,0.22103230885822575,0.01699805012687579,0.404,0.07596490417730194,0.0,0.0,0.0,0.0,0.404,0.07596490417730194
100,tight,high,ucb,flowing,30,100.0,0.0,19.766666666666666,4.521676188710947,19.766666666666666,4.521676188710947,80.23333333333333,4.521676188710947,80.23333333333333,4.521676188710947,0.19766666666666666,0.04521676188710947,1.0,0.0,0.19766666666666666,0.04521676188710947,2.9388283243381057,0.26982352816486477,0.9955383353702966,0.0021643307978696093,0.6381584622605097,0.05859143468483371,0.09883333333333333,0.022608380943554735,0.8043551088777219,0.07275083096338053,0.068,0.023473389188611003,0.8993333333333333,0.019821424996424683,0.22049509349432464,0.018071929755151237,0.21920894725759116,0.01615075483208043,0.18933333333333333,0.056269194256024516,0.12266666666666667,0.049995555358007135,0.0,0.0,0.18933333333333333,0.056269194256024516
