condition,algorithm,arm_regime,k,round,n_sims,active_ecological_richness_mean,active_ecological_richness_sd,active_feasible_richness_mean,active_feasible_richness_sd,cumulative_unique_mean,cumulative_unique_sd,unique_share_mean,unique_share_sd,unique_over_active_mean,unique_over_active_sd,new_discovered_mean,new_discovered_sd,feasible_richness_mean,feasible_richness_sd,cumulative_unique_over_feasible_mean,cumulative_unique_over_feasible_sd
ecology_k_25,egreedy_0.1,fixed,25,26,100,25.0,0.0,24.93,0.2917190429162964,3.81,1.481181960462657,0.1524,0.059247278418506286,0.1524,0.059247278418506286,0.08,0.2712931993250107,24.93,0.2917190429162964,0.15285434782608695,0.05948003967927264
ecology_k_25,egreedy_0.1,fixed,25,27,100,25.0,0.0,24.93,0.2917190429162964,3.86,1.4698299221338502,0.1544,0.05879319688535401,0.1544,0.05879319688535401,0.05,0.21794494717703367,24.93,0.2917190429162964,0.15485434782608695,0.05901235234206055
ecology_k_25,egreedy_0.1,fixed,25,28,100,25.0,0.0,24.93,0.2917190429162964,3.94,1.4887578715157144,0.1576,0.059550314860628575,0.1576,0.059550314860628575,0.08,0.2712931993250107,24.93,0.2917190429162964,0.15807101449275363,0.059823518527750585
ecology_k_25,egreedy_0.1,fixed,25,29,100,25.0,0.0,24.93,0.2917190429162964,4.03,1.5326773959317075,0.1612,0.0613070958372683,0.1612,0.0613070958372683,0.09,0.2861817604250837,24.93,0.2917190429162964,0.16168768115942028,0.0616448472910959
ecology_k_25,egreedy_0.1,fixed,25,30,100,25.0,0.0,24.93,0.2917190429162964,4.1,1.5588457268119895,0.164,0.062353829072479584,0.164,0.062353829072479584,0.07,0.2551470164434615,24.93,0.2917190429162964,0.16448768115942028,0.06266415389239513
ecology_k_25,egreedy_0.1,fixed,25,31,100,25.0,0.0,24.93,0.2917190429162964,4.19,1.5792086625902229,0.1676,0.06316834650360892,0.1676,0.06316834650360892,0.09,0.2861817604250837,24.93,0.2917190429162964,0.1680876811594203,0.06344702419106789
ecology_k_25,egreedy_0.1,fixed,25,32,100,25.0,0.0,24.93,0.2917190429162964,4.28,1.5942396306703708,0.1712,0.06376958522681483,0.1712,0.06376958522681483,0.09,0.2861817604250837,24.93,0.2917190429162964,0.1716876811594203,0.06401822845373127
ecology_k_25,egreedy_0.1,fixed,25,33,100,25.0,0.0,24.93,0.2917190429162964,4.34,1.601374409686879,0.1736,0.06405497638747516,0.1736,0.06405497638747516,0.06,0.23748684174075835,24.93,0.2917190429162964,0.1740876811594203,0.06428431149813234
ecology_k_25,egreedy_0.1,fixed,25,34,100,25.0,0.0,24.93,0.2917190429162964,4.45,1.6874537030686205,0.178,0.06749814812274482,0.178,0.06749814812274482,0.11,0.31288975694324034,24.93,0.2917190429162964,0.17850434782608696,0.06773065217046306
ecology_k_25,egreedy_0.1,fixed,25,35,100,25.0,0.0,24.93,0.2917190429162964,4.55,1.7571283390805579,0.182,0.07028513356322232,0.182,0.07028513356322232,0.1,0.3,24.93,0.2917190429162964,0.1825376811594203,0.07056726148289097
ecology_k_25,egreedy_0.1,fixed,25,36,100,25.0,0.0,24.93,0.2917190429162964,4.63,1.7700564962734946,0.1852,0.07080225985093978,0.1852,0.07080225985093978,0.08,0.2712931993250107,24.93,0.2917190429162964,0.1857376811594203,0.07105812574065275
ecology_k_25,egreedy_0.1,fixed,25,37,100,25.0,0.0,24.93,0.2917190429162964,4.71,1.7849089612638511,0.1884,0.07139635845055405,0.1884,0.07139635845055405,0.08,0.2712931993250107,24.93,0.2917190429162964,0.1889376811594203,0.07162608515306507
ecology_k_25,egreedy_0.1,fixed,25,38,100,25.0,0.0,24.93,0.2917190429162964,4.84,1.753396703544295,0.1936,0.07013586814177179,0.1936,0.07013586814177179,0.13,0.33630343441600474,24.93,0.2917190429162964,0.1941376811594203,0.07032996651709822
ecology_k_25,egreedy_0.1,fixed,25,39,100,25.0,0.0,24.93,0.2917190429162964,4.9,1.7748239349298849,0.196,0.0709929573971954,0.196,0.0709929573971954,0.06,0.23748684174075835,24.93,0.2917190429162964,0.1965891304347826,0.07129149190029832
ecology_k_25,egreedy_0.1,fixed,25,40,100,25.0,0.0,24.93,0.2917190429162964,4.96,1.7715529910222838,0.1984,0.07086211964089136,0.1984,0.07086211964089136,0.06,0.23748684174075835,24.93,0.2917190429162964,0.1989891304347826,0.07114133110424167
ecology_k_25,egreedy_0.1,fixed,25,41,100,25.0,0.0,24.93,0.2917190429162964,5.06,1.8100828710310475,0.2024,0.0724033148412419,0.2024,0.0724033148412419,0.1,0.3,24.93,0.2917190429162964,0.20300579710144928,0.07268190535256681
ecology_k_25,egreedy_0.1,fixed,25,42,100,25.0,0.0,24.93,0.2917190429162964,5.21,1.8563135511006754,0.2084,0.07425254204402702,0.2084,0.07425254204402702,0.15,0.3570714214271425,24.93,0.2917190429162964,0.20907391304347828,0.0747333765170387
ecology_k_25,egreedy_0.1,fixed,25,43,100,25.0,0.0,24.93,0.2917190429162964,5.35,1.8834808201837363,0.214,0.07533923280734946,0.214,0.07533923280734946,0.14,0.34698703145794946,24.93,0.2917190429162964,0.21467391304347827,0.07576337993747714
ecology_k_25,egreedy_0.1,fixed,25,44,100,25.0,0.0,24.93,0.2917190429162964,5.4,1.9078784028338913,0.216,0.07631513611335565,0.216,0.07631513611335565,0.05,0.21794494717703367,24.93,0.2917190429162964,0.21667391304347827,0.07671632217055639
ecology_k_25,egreedy_0.1,fixed,25,45,100,25.0,0.0,24.93,0.2917190429162964,5.5,1.9416487838947598,0.22,0.0776659513557904,0.22,0.0776659513557904,0.1,0.3,24.93,0.2917190429162964,0.22069057971014494,0.07812672780194008
ecology_k_25,egreedy_0.1,fixed,25,46,100,25.0,0.0,24.93,0.2917190429162964,5.58,1.9502820308868152,0.2232,0.0780112812354726,0.2232,0.0780112812354726,0.08,0.2712931993250107,24.93,0.2917190429162964,0.22389057971014492,0.07844186310187636
ecology_k_25,egreedy_0.1,fixed,25,47,100,25.0,0.0,24.93,0.2917190429162964,5.67,1.9547634127944997,0.2268,0.07819053651178,0.2268,0.07819053651178,0.09,0.2861817604250837,24.93,0.2917190429162964,0.22749057971014494,0.07858850878455748
ecology_k_25,egreedy_0.1,fixed,25,48,100,25.0,0.0,24.93,0.2917190429162964,5.78,1.9928873525616042,0.23120000000000002,0.07971549410246417,0.23120000000000002,0.07971549410246417,0.11,0.31288975694324034,24.93,0.2917190429162964,0.23189057971014493,0.0800679499645844
ecology_k_25,egreedy_0.1,fixed,25,49,100,25.0,0.0,24.93,0.2917190429162964,5.87,1.9730940170199696,0.2348,0.07892376068079879,0.2348,0.07892376068079879,0.09,0.2861817604250837,24.93,0.2917190429162964,0.23549057971014492,0.07924837182944611
ecology_k_25,egreedy_0.1,fixed,25,50,100,25.0,0.0,24.93,0.2917190429162964,5.96,1.9794948850653795,0.2384,0.07917979540261517,0.2384,0.07917979540261517,0.09,0.2861817604250837,24.93,0.2917190429162964,0.23909057971014494,0.07947208480784372
ecology_k_25,egreedy_0.1,fixed,25,51,100,25.0,0.0,24.93,0.2917190429162964,6.06,2.0140506448448607,0.2424,0.08056202579379444,0.2424,0.08056202579379444,0.1,0.3,24.93,0.2917190429162964,0.2431072463768116,0.08092493707154555
ecology_k_25,egreedy_0.1,fixed,25,52,100,25.0,0.0,24.93,0.2917190429162964,6.17,2.078725571113224,0.24680000000000002,0.08314902284452896,0.24680000000000002,0.08314902284452896,0.11,0.31288975694324034,24.93,0.2917190429162964,0.2475072463768116,0.08346341517046654
ecology_k_25,egreedy_0.1,fixed,25,53,100,25.0,0.0,24.93,0.2917190429162964,6.28,2.0836506425022407,0.2512,0.08334602570008963,0.2512,0.08334602570008963,0.11,0.31288975694324034,24.93,0.2917190429162964,0.25194202898550727,0.08370861496955868
ecology_k_25,egreedy_0.1,fixed,25,54,100,25.0,0.0,24.93,0.2917190429162964,6.36,2.104851538707659,0.2544,0.08419406154830636,0.2544,0.08419406154830636,0.08,0.2712931993250107,24.93,0.2917190429162964,0.25514202898550725,0.08452492670576282
ecology_k_25,egreedy_0.1,fixed,25,55,100,25.0,0.0,24.93,0.2917190429162964,6.48,2.137662274541982,0.2592,0.08550649098167928,0.2592,0.08550649098167928,0.12,0.32496153618543844,24.93,0.2917190429162964,0.2599420289855072,0.08579079062669669
ecology_k_25,egreedy_0.1,fixed,25,56,100,25.0,0.0,24.93,0.2917190429162964,6.58,2.2323978140107554,0.2632,0.08929591256043022,0.2632,0.08929591256043022,0.1,0.3,24.93,0.2917190429162964,0.2639768115942029,0.08964322518677113
ecology_k_25,egreedy_0.1,fixed,25,57,100,25.0,0.0,24.93,0.2917190429162964,6.71,2.264045052555271,0.2684,0.09056180210221085,0.2684,0.09056180210221085,0.13,0.33630343441600474,24.93,0.2917190429162964,0.26922826086956525,0.09105920586288765
ecology_k_25,egreedy_0.1,fixed,25,58,100,25.0,0.0,24.93,0.2917190429162964,6.81,2.292138739256418,0.27240000000000003,0.09168554957025671,0.27240000000000003,0.09168554957025671,0.1,0.3,24.93,0.2917190429162964,0.2732282608695652,0.09214094033285763
ecology_k_25,egreedy_0.1,fixed,25,59,100,25.0,0.0,24.93,0.2917190429162964,6.9,2.3086792761230392,0.276,0.09234717104492157,0.276,0.09234717104492157,0.09,0.2861817604250837,24.93,0.2917190429162964,0.27682826086956525,0.09276717850167893
ecology_k_25,egreedy_0.1,fixed,25,60,100,25.0,0.0,24.93,0.2917190429162964,7.0,2.3874672772626644,0.28,0.09549869109050657,0.28,0.09549869109050657,0.1,0.3,24.93,0.2917190429162964,0.2808449275362319,0.09597054461517038
ecology_k_25,egreedy_0.1,fixed,25,61,100,25.0,0.0,24.93,0.2917190429162964,7.09,2.387865155321799,0.2836,0.09551460621287197,0.2836,0.09551460621287197,0.09,0.2861817604250837,24.93,0.2917190429162964,0.2844449275362319,0.09595468699063918
ecology_k_25,egreedy_0.1,fixed,25,62,100,25.0,0.0,24.93,0.2917190429162964,7.15,2.426417111710186,0.28600000000000003,0.09705668446840743,0.28600000000000003,0.09705668446840743,0.06,0.23748684174075835,24.93,0.2917190429162964,0.28684492753623186,0.09746900175593072
ecology_k_25,egreedy_0.1,fixed,25,63,100,25.0,0.0,24.93,0.2917190429162964,7.26,2.443849422529956,0.2904,0.09775397690119825,0.2904,0.09775397690119825,0.11,0.31288975694324034,24.93,0.2917190429162964,0.2912449275362319,0.09812548568531412
ecology_k_25,egreedy_0.1,fixed,25,64,100,25.0,0.0,24.93,0.2917190429162964,7.37,2.46436604423937,0.2948,0.0985746417695748,0.2948,0.0985746417695748,0.11,0.31288975694324034,24.93,0.2917190429162964,0.2956449275362319,0.09890548811193414
ecology_k_25,egreedy_0.1,fixed,25,65,100,25.0,0.0,24.93,0.2917190429162964,7.41,2.4417002273006405,0.2964,0.09766800909202562,0.2964,0.09766800909202562,0.04,0.19595917942265426,24.93,0.2917190429162964,0.2972449275362319,0.09798812076238632
ecology_k_25,egreedy_0.1,fixed,25,66,100,25.0,0.0,24.93,0.2917190429162964,7.58,2.458373446000424,0.3032,0.09833493784001697,0.3032,0.09833493784001697,0.17,0.37563279941985894,24.93,0.2917190429162964,0.3040615942028986,0.0985777421272731
ecology_k_25,egreedy_0.1,fixed,25,67,100,25.0,0.0,24.93,0.2917190429162964,7.69,2.540452715560752,0.3076,0.10161810862243009,0.3076,0.10161810862243009,0.11,0.31288975694324034,24.93,0.2917190429162964,0.30846159420289854,0.10181585934384509
ecology_k_25,egreedy_0.1,fixed,25,68,100,25.0,0.0,24.93,0.2917190429162964,7.86,2.580775077375012,0.3144,0.10323100309500048,0.3144,0.10323100309500048,0.17,0.37563279941985894,24.93,0.2917190429162964,0.3153130434782609,0.10356258432506257
ecology_k_25,egreedy_0.1,fixed,25,69,100,25.0,0.0,24.93,0.2917190429162964,8.02,2.6343120544081335,0.32080000000000003,0.10537248217632533,0.32080000000000003,0.10537248217632533,0.16,0.3666060555964672,24.93,0.2917190429162964,0.32171304347826085,0.1056420461538111
ecology_k_25,egreedy_0.1,fixed,25,70,100,25.0,0.0,24.93,0.2917190429162964,8.09,2.6761726401710333,0.3236,0.10704690560684134,0.3236,0.10704690560684134,0.07,0.2551470164434615,24.93,0.2917190429162964,0.32452971014492754,0.10730779894807677
ecology_k_25,egreedy_0.1,fixed,25,71,100,25.0,0.0,24.93,0.2917190429162964,8.22,2.651716425261193,0.3288,0.10606865701044772,0.3288,0.10606865701044772,0.13,0.33630343441600474,24.93,0.2917190429162964,0.3297297101449275,0.10628647481958191
ecology_k_25,egreedy_0.1,fixed,25,72,100,25.0,0.0,24.93,0.2917190429162964,8.27,2.656520280366781,0.3308,0.10626081121467124,0.3308,0.10626081121467124,0.05,0.21794494717703367,24.93,0.2917190429162964,0.3317297101449275,0.10646077159683706
ecology_k_25,egreedy_0.1,fixed,25,73,100,25.0,0.0,24.93,0.2917190429162964,8.36,2.655258932759666,0.33440000000000003,0.10621035731038664,0.33440000000000003,0.10621035731038664,0.09,0.2861817604250837,24.93,0.2917190429162964,0.3353297101449275,0.10637895457255833
ecology_k_25,egreedy_0.1,fixed,25,74,100,25.0,0.0,24.93,0.2917190429162964,8.46,2.6736491916479994,0.3384,0.10694596766591997,0.3384,0.10694596766591997,0.1,0.3,24.93,0.2917190429162964,0.33936304347826085,0.10723986138404991
ecology_k_25,egreedy_0.1,fixed,25,75,100,25.0,0.0,24.93,0.2917190429162964,8.54,2.714479692316743,0.3416,0.10857918769266972,0.3416,0.10857918769266972,0.08,0.2712931993250107,24.93,0.2917190429162964,0.3425630434782609,0.1088403619591986
ecology_k_25,egreedy_0.1,fixed,25,76,100,25.0,0.0,24.93,0.2917190429162964,8.63,2.7263712146367745,0.3452,0.10905484858547097,0.3452,0.10905484858547097,0.09,0.2861817604250837,24.93,0.2917190429162964,0.3461963768115942,0.10936436880609803
ecology_k_25,egreedy_0.1,fixed,25,77,100,25.0,0.0,24.93,0.2917190429162964,8.73,2.690185867184645,0.3492,0.1076074346873858,0.3492,0.1076074346873858,0.1,0.3,24.93,0.2917190429162964,0.3501963768115942,0.10788417006152234
ecology_k_25,egreedy_0.1,fixed,25,78,100,25.0,0.0,24.93,0.2917190429162964,8.84,2.6747710182368882,0.3536,0.10699084072947553,0.3536,0.10699084072947553,0.11,0.31288975694324034,24.93,0.2917190429162964,0.3545963768115942,0.10722828933598375
ecology_k_25,egreedy_0.1,fixed,25,79,100,25.0,0.0,24.93,0.2917190429162964,8.96,2.6605262637305427,0.3584,0.1064210505492217,0.3584,0.1064210505492217,0.12,0.32496153618543844,24.93,0.2917190429162964,0.3593963768115942,0.10661491835822105
ecology_k_25,egreedy_0.1,fixed,25,80,100,25.0,0.0,24.93,0.2917190429162964,9.05,2.677218706045511,0.362,0.10708874824182044,0.362,0.10708874824182044,0.09,0.2861817604250837,24.93,0.2917190429162964,0.3629963768115942,0.1072479692277978
ecology_k_25,egreedy_0.1,fixed,25,81,100,25.0,0.0,24.93,0.2917190429162964,9.14,2.668407764941483,0.3656,0.10673631059765931,0.3656,0.10673631059765931,0.09,0.2861817604250837,24.93,0.2917190429162964,0.3666130434782609,0.10696448294277934
ecology_k_25,egreedy_0.1,fixed,25,82,100,25.0,0.0,24.93,0.2917190429162964,9.22,2.6779843166082955,0.3688,0.10711937266433183,0.3688,0.10711937266433183,0.08,0.2712931993250107,24.93,0.2917190429162964,0.3698130434782609,0.10731652777161242
ecology_k_25,egreedy_0.1,fixed,25,83,100,25.0,0.0,24.93,0.2917190429162964,9.32,2.679104327942456,0.3728,0.10716417311769826,0.3728,0.10716417311769826,0.1,0.3,24.93,0.2917190429162964,0.37382971014492755,0.1074365955927904
ecology_k_25,egreedy_0.1,fixed,25,84,100,25.0,0.0,24.93,0.2917190429162964,9.39,2.6940489973272572,0.3756,0.10776195989309029,0.3756,0.10776195989309029,0.07,0.2551470164434615,24.93,0.2917190429162964,0.3766463768115942,0.10813072327756872
ecology_k_25,egreedy_0.1,fixed,25,85,100,25.0,0.0,24.93,0.2917190429162964,9.53,2.740273708956826,0.3812,0.10961094835827305,0.3812,0.10961094835827305,0.14,0.34698703145794946,24.93,0.2917190429162964,0.3822630434782609,0.11005410722464307
ecology_k_25,egreedy_0.1,fixed,25,86,100,25.0,0.0,24.93,0.2917190429162964,9.63,2.7591846621783036,0.3852,0.11036738648713215,0.3852,0.11036738648713215,0.1,0.3,24.93,0.2917190429162964,0.38627971014492757,0.11075402581578936
ecology_k_25,egreedy_0.1,fixed,25,87,100,25.0,0.0,24.93,0.2917190429162964,9.74,2.77351762208211,0.3896,0.11094070488328439,0.3896,0.11094070488328439,0.11,0.31288975694324034,24.93,0.2917190429162964,0.39067971014492753,0.11128267064161057
ecology_k_25,egreedy_0.1,fixed,25,88,100,25.0,0.0,24.93,0.2917190429162964,9.82,2.833301960610623,0.3928,0.11333207842442491,0.3928,0.11333207842442491,0.08,0.2712931993250107,24.93,0.2917190429162964,0.39387971014492756,0.11363644943503663
ecology_k_25,egreedy_0.1,fixed,25,89,100,25.0,0.0,24.93,0.2917190429162964,9.87,2.8094661414581954,0.3948,0.11237864565832781,0.3948,0.11237864565832781,0.05,0.21794494717703367,24.93,0.2917190429162964,0.39587971014492757,0.1126664271183831
ecology_k_25,egreedy_0.1,fixed,25,90,100,25.0,0.0,24.93,0.2917190429162964,9.97,2.830035335468446,0.3988,0.11320141341873785,0.3988,0.11320141341873785,0.1,0.3,24.93,0.2917190429162964,0.39987971014492757,0.11344904635325283
ecology_k_25,egreedy_0.1,fixed,25,91,100,25.0,0.0,24.93,0.2917190429162964,10.07,2.804478561158919,0.4028,0.11217914244635675,0.4028,0.11217914244635675,0.1,0.3,24.93,0.2917190429162964,0.4038797101449275,0.11239060653499067
ecology_k_25,egreedy_0.1,fixed,25,92,100,25.0,0.0,24.93,0.2917190429162964,10.16,2.7630418020724914,0.4064,0.11052167208289966,0.4064,0.11052167208289966,0.09,0.2861817604250837,24.93,0.2917190429162964,0.40749637681159423,0.11073205613616893
ecology_k_25,egreedy_0.1,fixed,25,93,100,25.0,0.0,24.93,0.2917190429162964,10.25,2.7617928959282954,0.41000000000000003,0.11047171583713182,0.41000000000000003,0.11047171583713182,0.09,0.2861817604250837,24.93,0.2917190429162964,0.4110963768115942,0.11064652883439313
ecology_k_25,egreedy_0.1,fixed,25,94,100,25.0,0.0,24.93,0.2917190429162964,10.34,2.790053762922858,0.4136,0.11160215051691433,0.4136,0.11160215051691433,0.09,0.2861817604250837,24.93,0.2917190429162964,0.4147130434782609,0.11187892387033947
ecology_k_25,egreedy_0.1,fixed,25,95,100,25.0,0.0,24.93,0.2917190429162964,10.41,2.8287629805270007,0.4164,0.11315051922108003,0.4164,0.11315051922108003,0.07,0.2551470164434615,24.93,0.2917190429162964,0.4175130434782609,0.11339603415863782
ecology_k_25,egreedy_0.1,fixed,25,96,100,25.0,0.0,24.93,0.2917190429162964,10.51,2.86180013278356,0.4204,0.1144720053113424,0.4204,0.1144720053113424,0.1,0.3,24.93,0.2917190429162964,0.42151304347826085,0.11467587459915388
ecology_k_25,egreedy_0.1,fixed,25,97,100,25.0,0.0,24.93,0.2917190429162964,10.58,2.9263629303283625,0.4232,0.1170545172131345,0.4232,0.1170545172131345,0.07,0.2551470164434615,24.93,0.2917190429162964,0.4243130434782609,0.11722731410214347
ecology_k_25,egreedy_0.1,fixed,25,98,100,25.0,0.0,24.93,0.2917190429162964,10.66,2.9435352894096583,0.4264,0.11774141157638633,0.4264,0.11774141157638633,0.08,0.2712931993250107,24.93,0.2917190429162964,0.42751304347826086,0.11788299153542778
ecology_k_25,egreedy_0.1,fixed,25,99,100,25.0,0.0,24.93,0.2917190429162964,10.78,2.9549280871114276,0.4312,0.1181971234844571,0.4312,0.1181971234844571,0.12,0.32496153618543844,24.93,0.2917190429162964,0.4323130434782609,0.11829300264998954
ecology_k_25,egreedy_0.1,fixed,25,100,100,25.0,0.0,24.93,0.2917190429162964,10.86,2.949644046321522,0.4344,0.11798576185286087,0.4344,0.11798576185286087,0.08,0.2712931993250107,24.93,0.2917190429162964,0.4355478260869565,0.11815693576882973
ecology_k_25,egreedy_0.1,fixed,25,101,100,25.0,0.0,24.93,0.2917190429162964,10.98,2.983219737129667,0.43920000000000003,0.11932878948518669,0.43920000000000003,0.11932878948518669,0.12,0.32496153618543844,24.93,0.2917190429162964,0.4403644927536232,0.11958981014319789
ecology_k_25,egreedy_0.1,fixed,25,102,100,25.0,0.0,24.93,0.2917190429162964,11.11,3.049245808392626,0.4444,0.12196983233570505,0.4444,0.12196983233570505,0.13,0.33630343441600474,24.93,0.2917190429162964,0.4455644927536232,0.12217566028243283
ecology_k_25,egreedy_0.1,fixed,25,103,100,25.0,0.0,24.93,0.2917190429162964,11.18,3.0736948449707886,0.4472,0.12294779379883154,0.4472,0.12294779379883154,0.07,0.2551470164434615,24.93,0.2917190429162964,0.4483644927536232,0.12312550834830346
ecology_k_25,egreedy_0.1,fixed,25,104,100,25.0,0.0,24.93,0.2917190429162964,11.22,3.0710910113508523,0.44880000000000003,0.12284364045403409,0.44880000000000003,0.12284364045403409,0.04,0.19595917942265426,24.93,0.2917190429162964,0.4499644927536232,0.12300635930396668
ecology_k_25,egreedy_0.1,fixed,25,105,100,25.0,0.0,24.93,0.2917190429162964,11.31,3.090938368845293,0.4524,0.12363753475381171,0.4524,0.12363753475381171,0.09,0.2861817604250837,24.93,0.2917190429162964,0.45358115942028987,0.12381972508659878
ecology_k_25,egreedy_0.1,fixed,25,106,100,25.0,0.0,24.93,0.2917190429162964,11.43,3.1882753958841135,0.4572,0.12753101583536453,0.4572,0.12753101583536453,0.12,0.32496153618543844,24.93,0.2917190429162964,0.4583978260869565,0.12772600007783544
ecology_k_25,egreedy_0.1,fixed,25,107,100,25.0,0.0,24.93,0.2917190429162964,11.57,3.181996228784692,0.4628,0.12727984915138768,0.4628,0.12727984915138768,0.14,0.34698703145794946,24.93,0.2917190429162964,0.4640144927536232,0.12755943588319815
ecology_k_25,egreedy_0.1,fixed,25,108,100,25.0,0.0,24.93,0.2917190429162964,11.68,3.2183225444321146,0.4672,0.12873290177728458,0.4672,0.12873290177728458,0.11,0.31288975694324034,24.93,0.2917190429162964,0.4684144927536232,0.1289679113059053
ecology_k_25,egreedy_0.1,fixed,25,109,100,25.0,0.0,24.93,0.2917190429162964,11.81,3.2670935095280025,0.4724,0.1306837403811201,0.4724,0.1306837403811201,0.13,0.33630343441600474,24.93,0.2917190429162964,0.4736659420289855,0.1311163349422941
ecology_k_25,egreedy_0.1,fixed,25,110,100,25.0,0.0,24.93,0.2917190429162964,11.91,3.283580362957484,0.4764,0.13134321451829936,0.4764,0.13134321451829936,0.1,0.3,24.93,0.2917190429162964,0.4776992753623189,0.13184160623304952
ecology_k_25,egreedy_0.1,fixed,25,111,100,25.0,0.0,24.93,0.2917190429162964,11.95,3.2874762356555522,0.47800000000000004,0.1314990494262221,0.47800000000000004,0.1314990494262221,0.04,0.19595917942265426,24.93,0.2917190429162964,0.47929927536231887,0.13198110263576018
ecology_k_25,egreedy_0.1,fixed,25,112,100,25.0,0.0,24.93,0.2917190429162964,12.05,3.278337993557101,0.482,0.13113351974228404,0.482,0.13113351974228404,0.1,0.3,24.93,0.2917190429162964,0.48331594202898553,0.1316248089448287
ecology_k_25,egreedy_0.1,fixed,25,113,100,25.0,0.0,24.93,0.2917190429162964,12.11,3.246213178458864,0.4844,0.12984852713835457,0.4844,0.12984852713835457,0.06,0.23748684174075835,24.93,0.2917190429162964,0.48573260869565216,0.13030530687138103
ecology_k_25,egreedy_0.1,fixed,25,114,100,25.0,0.0,24.93,0.2917190429162964,12.19,3.223957195745626,0.48760000000000003,0.12895828782982505,0.48760000000000003,0.12895828782982505,0.08,0.2712931993250107,24.93,0.2917190429162964,0.4889326086956522,0.12938525535466786
ecology_k_25,egreedy_0.1,fixed,25,115,100,25.0,0.0,24.93,0.2917190429162964,12.31,3.2425144564057073,0.4924,0.1297005782562283,0.4924,0.1297005782562283,0.12,0.32496153618543844,24.93,0.2917190429162964,0.4937840579710145,0.13022620988261416
ecology_k_25,egreedy_0.1,fixed,25,116,100,25.0,0.0,24.93,0.2917190429162964,12.36,3.2357997465850694,0.4944,0.1294319898634028,0.4944,0.1294319898634028,0.05,0.21794494717703367,24.93,0.2917190429162964,0.49580072463768116,0.12993142544313657
ecology_k_25,egreedy_0.1,fixed,25,117,100,25.0,0.0,24.93,0.2917190429162964,12.49,3.1890280651007132,0.4996,0.12756112260402855,0.4996,0.12756112260402855,0.13,0.33630343441600474,24.93,0.2917190429162964,0.5010007246376812,0.12801096742644152
ecology_k_25,egreedy_0.1,fixed,25,118,100,25.0,0.0,24.93,0.2917190429162964,12.58,3.2130359475113255,0.5032,0.128521437900453,0.5032,0.128521437900453,0.09,0.2861817604250837,24.93,0.2917190429162964,0.5046007246376811,0.12892882751371848
ecology_k_25,egreedy_0.1,fixed,25,119,100,25.0,0.0,24.93,0.2917190429162964,12.64,3.2357997465850694,0.5056,0.1294319898634028,0.5056,0.1294319898634028,0.06,0.23748684174075835,24.93,0.2917190429162964,0.5070007246376812,0.12981062778448188
ecology_k_25,egreedy_0.1,fixed,25,120,100,25.0,0.0,24.93,0.2917190429162964,12.72,3.243701589234127,0.5088,0.12974806356936508,0.5088,0.12974806356936508,0.08,0.2712931993250107,24.93,0.2917190429162964,0.5102173913043478,0.1301671904879302
ecology_k_25,egreedy_0.1,fixed,25,121,100,25.0,0.0,24.93,0.2917190429162964,12.83,3.246706023033191,0.5132,0.12986824092132765,0.5132,0.12986824092132765,0.11,0.31288975694324034,24.93,0.2917190429162964,0.5146173913043478,0.1302391048650245
ecology_k_25,egreedy_0.1,fixed,25,122,100,25.0,0.0,24.93,0.2917190429162964,12.92,3.2239106687375814,0.5168,0.12895642674950325,0.5168,0.12895642674950325,0.09,0.2861817604250837,24.93,0.2917190429162964,0.5182173913043479,0.12929044519473024
ecology_k_25,egreedy_0.1,fixed,25,123,100,25.0,0.0,24.93,0.2917190429162964,13.0,3.2280024783137944,0.52,0.1291200991325518,0.52,0.1291200991325518,0.08,0.2712931993250107,24.93,0.2917190429162964,0.5214173913043478,0.12941865365666466
ecology_k_25,egreedy_0.1,fixed,25,124,100,25.0,0.0,24.93,0.2917190429162964,13.08,3.2701070318874885,0.5232,0.13080428127549953,0.5232,0.13080428127549953,0.08,0.2712931993250107,24.93,0.2917190429162964,0.5246340579710145,0.13121049745106853
ecology_k_25,egreedy_0.1,fixed,25,125,100,25.0,0.0,24.93,0.2917190429162964,13.13,3.24855352426276,0.5252,0.1299421409705104,0.5252,0.1299421409705104,0.05,0.21794494717703367,24.93,0.2917190429162964,0.5266340579710145,0.13032903901077764
ecology_k_25,egreedy_0.1,fixed,25,126,100,25.0,0.0,24.93,0.2917190429162964,13.24,3.234563339927045,0.5296,0.1293825335970818,0.5296,0.1293825335970818,0.11,0.31288975694324034,24.93,0.2917190429162964,0.5310340579710146,0.12972246798194934
ecology_k_25,egreedy_0.1,fixed,25,127,100,25.0,0.0,24.93,0.2917190429162964,13.33,3.268195220607239,0.5332,0.13072780882428955,0.5332,0.13072780882428955,0.09,0.2861817604250837,24.93,0.2917190429162964,0.5346340579710145,0.13102485825955534
ecology_k_25,egreedy_0.1,fixed,25,128,100,25.0,0.0,24.93,0.2917190429162964,13.39,3.2677056170958854,0.5356,0.13070822468383542,0.5356,0.13070822468383542,0.06,0.23748684174075835,24.93,0.2917190429162964,0.5370340579710146,0.13097904413941835
ecology_k_25,egreedy_0.1,fixed,25,129,100,25.0,0.0,24.93,0.2917190429162964,13.45,3.2905166767545793,0.538,0.13162066707018316,0.538,0.13162066707018316,0.06,0.23748684174075835,24.93,0.2917190429162964,0.5394507246376812,0.13194497843644362
